time,temperature
11.03.25 16-04-31,13.840
11.03.25 16-04-31,13.863
11.03.25 16-04-32,13.947
11.03.25 16-04-33,13.811
11.03.25 16-04-34,13.742
11.03.25 16-04-34,14.086
11.03.25 16-04-35,13.874
11.03.25 16-04-36,13.670
11.03.25 16-04-37,13.771
11.03.25 16-04-37,14.046
11.03.25 16-04-38,13.850
11.03.25 16-04-39,13.832
11.03.25 16-04-40,13.813
11.03.25 16-04-40,13.996
11.03.25 16-04-41,13.904
11.03.25 16-04-42,13.951
11.03.25 16-04-43,13.797
11.03.25 16-04-43,13.757
11.03.25 16-04-44,13.837
11.03.25 16-04-45,14.144
11.03.25 16-04-46,13.788
11.03.25 16-04-47,14.096
11.03.25 16-04-47,13.886
11.03.25 16-04-48,13.931
11.03.25 16-04-49,14.009
11.03.25 16-04-50,13.876
11.03.25 16-04-50,14.177
11.03.25 16-04-51,14.115
11.03.25 16-04-52,14.163
11.03.25 16-04-53,14.141
11.03.25 16-04-53,14.136
11.03.25 16-04-54,14.194
11.03.25 16-04-55,14.069
11.03.25 16-04-56,14.081
11.03.25 16-04-56,14.082
11.03.25 16-04-57,14.059
11.03.25 16-04-58,14.006
11.03.25 16-04-59,14.508
11.03.25 16-04-59,14.265
11.03.25 16-05-00,14.183
11.03.25 16-05-01,14.271
11.03.25 16-05-02,14.083
11.03.25 16-05-03,14.162
11.03.25 16-05-03,14.096
11.03.25 16-05-04,14.291
11.03.25 16-05-05,14.099
11.03.25 16-05-06,14.133
11.03.25 16-05-06,14.309
11.03.25 16-05-07,14.239
11.03.25 16-05-08,14.339
11.03.25 16-05-09,13.890
11.03.25 16-05-09,14.235
11.03.25 16-05-10,14.231
11.03.25 16-05-11,14.290
11.03.25 16-05-12,14.371
11.03.25 16-05-12,14.492
11.03.25 16-05-13,14.349
11.03.25 16-05-14,14.465
11.03.25 16-05-15,14.409
11.03.25 16-05-16,14.617
11.03.25 16-05-16,14.375
11.03.25 16-05-17,14.406
11.03.25 16-05-18,14.486
11.03.25 16-05-19,14.295
11.03.25 16-05-19,14.598
11.03.25 16-05-20,14.461
11.03.25 16-05-21,14.487
11.03.25 16-05-22,14.419
11.03.25 16-05-22,14.492
11.03.25 16-05-23,14.502
11.03.25 16-05-24,14.568
11.03.25 16-05-25,14.546
11.03.25 16-05-25,14.822
11.03.25 16-05-26,14.667
11.03.25 16-05-27,14.461
11.03.25 16-05-28,14.729
11.03.25 16-05-28,14.615
11.03.25 16-05-29,14.687
11.03.25 16-05-30,14.798
11.03.25 16-05-31,15.022
11.03.25 16-05-32,14.546
11.03.25 16-05-32,14.643
11.03.25 16-05-33,14.632
11.03.25 16-05-34,14.409
11.03.25 16-05-35,14.743
11.03.25 16-05-35,14.687
11.03.25 16-05-36,14.693
11.03.25 16-05-37,14.786
11.03.25 16-05-38,14.851
11.03.25 16-05-38,14.875
11.03.25 16-05-39,14.806
11.03.25 16-05-40,14.818
11.03.25 16-05-41,14.800
11.03.25 16-05-41,14.539
11.03.25 16-05-42,14.954
11.03.25 16-05-43,15.024
11.03.25 16-05-44,14.926
11.03.25 16-05-45,14.783
11.03.25 16-05-45,14.695
11.03.25 16-05-46,14.986
11.03.25 16-05-47,14.666
11.03.25 16-05-48,15.076
11.03.25 16-05-48,14.839
11.03.25 16-05-49,14.813
11.03.25 16-05-50,429.759
11.03.25 16-05-51,14.647
11.03.25 16-05-51,15.191
11.03.25 16-05-52,14.871
11.03.25 16-05-53,14.831
11.03.25 16-05-54,15.025
11.03.25 16-05-54,14.932
11.03.25 16-05-55,14.972
11.03.25 16-05-56,14.989
11.03.25 16-05-57,14.901
11.03.25 16-05-57,14.938
11.03.25 16-05-58,14.870
11.03.25 16-05-59,14.835
11.03.25 16-06-00,15.161
11.03.25 16-06-01,15.135
11.03.25 16-06-01,15.192
11.03.25 16-06-02,15.077
11.03.25 16-06-03,14.914
11.03.25 16-06-04,15.106
11.03.25 16-06-04,15.131
11.03.25 16-06-05,14.944
11.03.25 16-06-06,15.144
11.03.25 16-06-07,15.119
11.03.25 16-06-08,15.168
11.03.25 16-06-08,15.186
11.03.25 16-06-09,15.067
11.03.25 16-06-10,15.479
11.03.25 16-06-11,15.391
11.03.25 16-06-11,15.311
11.03.25 16-06-12,15.032
11.03.25 16-06-13,15.252
11.03.25 16-06-14,15.028
11.03.25 16-06-15,15.020
11.03.25 16-06-15,15.441
11.03.25 16-06-16,15.280
11.03.25 16-06-17,15.561
11.03.25 16-06-18,15.259
11.03.25 16-06-18,15.322
11.03.25 16-06-19,15.182
11.03.25 16-06-20,15.466
11.03.25 16-06-21,15.492
11.03.25 16-06-21,15.518
11.03.25 16-06-22,15.491
11.03.25 16-06-23,15.568
11.03.25 16-06-24,15.340
11.03.25 16-06-24,15.705
11.03.25 16-06-25,15.537
11.03.25 16-06-26,15.421
11.03.25 16-06-27,15.349
11.03.25 16-06-27,15.384
11.03.25 16-06-28,15.519
11.03.25 16-06-29,15.504
11.03.25 16-06-30,15.404
11.03.25 16-06-31,15.428
11.03.25 16-06-31,15.444
11.03.25 16-06-32,15.343
11.03.25 16-06-33,15.294
11.03.25 16-06-34,15.571
11.03.25 16-06-34,15.615
11.03.25 16-06-35,15.597
11.03.25 16-06-36,15.491
11.03.25 16-06-37,15.362
11.03.25 16-06-37,15.407
11.03.25 16-06-38,15.539
11.03.25 16-06-39,15.332
11.03.25 16-06-40,15.487
11.03.25 16-06-40,15.724
11.03.25 16-06-41,15.573
11.03.25 16-06-42,15.568
11.03.25 16-06-43,15.702
11.03.25 16-06-43,15.465
11.03.25 16-06-44,15.696
11.03.25 16-06-45,15.802
11.03.25 16-06-46,15.545
11.03.25 16-06-47,15.544
11.03.25 16-06-47,15.614
11.03.25 16-06-48,15.581
11.03.25 16-06-49,15.767
11.03.25 16-06-50,15.795
11.03.25 16-06-51,15.800
11.03.25 16-06-51,15.765
11.03.25 16-06-52,15.774
11.03.25 16-06-53,15.604
11.03.25 16-06-54,15.691
11.03.25 16-06-54,15.960
11.03.25 16-06-55,15.811
11.03.25 16-06-56,15.734
11.03.25 16-06-57,15.654
11.03.25 16-06-57,15.888
11.03.25 16-06-58,15.983
11.03.25 16-06-59,15.909
11.03.25 16-07-00,15.651
11.03.25 16-07-01,15.689
11.03.25 16-07-01,15.880
11.03.25 16-07-02,15.789
11.03.25 16-07-03,15.956
11.03.25 16-07-04,15.932
11.03.25 16-07-04,15.736
11.03.25 16-07-05,15.668
11.03.25 16-07-06,15.810
11.03.25 16-07-07,16.054
11.03.25 16-07-07,15.865
11.03.25 16-07-08,15.755
11.03.25 16-07-09,15.821
11.03.25 16-07-10,16.057
11.03.25 16-07-10,15.939
11.03.25 16-07-11,15.899
11.03.25 16-07-12,16.007
11.03.25 16-07-13,15.922
11.03.25 16-07-14,16.065
11.03.25 16-07-14,15.976
11.03.25 16-07-15,16.039
11.03.25 16-07-16,15.996
11.03.25 16-07-17,15.913
11.03.25 16-07-17,16.157
11.03.25 16-07-18,15.922
11.03.25 16-07-19,15.894
11.03.25 16-07-20,16.059
11.03.25 16-07-20,15.971
11.03.25 16-07-21,16.176
11.03.25 16-07-22,16.095
11.03.25 16-07-23,16.112
11.03.25 16-07-23,16.015
11.03.25 16-07-24,16.036
11.03.25 16-07-25,16.140
11.03.25 16-07-26,16.013
11.03.25 16-07-26,16.137
11.03.25 16-07-27,16.051
11.03.25 16-07-28,16.254
11.03.25 16-07-29,16.090
11.03.25 16-07-30,16.081
11.03.25 16-07-30,16.174
11.03.25 16-07-31,16.286
11.03.25 16-07-32,16.145
11.03.25 16-07-33,16.146
11.03.25 16-07-33,16.196
11.03.25 16-07-34,16.121
11.03.25 16-07-35,16.085
11.03.25 16-07-36,16.049
11.03.25 16-07-36,16.162
11.03.25 16-07-37,16.254
11.03.25 16-07-38,16.239
11.03.25 16-07-39,16.199
11.03.25 16-07-39,16.350
11.03.25 16-07-40,16.233
11.03.25 16-07-41,16.383
11.03.25 16-07-42,16.230
11.03.25 16-07-42,16.159
11.03.25 16-07-43,16.162
11.03.25 16-07-44,16.193
11.03.25 16-07-45,16.337
11.03.25 16-07-46,16.338
11.03.25 16-07-46,16.292
11.03.25 16-07-47,16.224
11.03.25 16-07-48,16.331
11.03.25 16-07-49,15.972
11.03.25 16-07-49,16.152
11.03.25 16-07-50,16.405
11.03.25 16-07-51,16.381
11.03.25 16-07-52,16.346
11.03.25 16-07-52,16.286
11.03.25 16-07-53,16.034
11.03.25 16-07-54,16.262
11.03.25 16-07-55,16.205
11.03.25 16-07-55,16.148
11.03.25 16-07-56,16.168
11.03.25 16-07-57,16.256
11.03.25 16-07-58,16.200
11.03.25 16-07-59,16.245
11.03.25 16-07-59,16.113
11.03.25 16-08-00,16.319
11.03.25 16-08-01,16.482
11.03.25 16-08-02,16.389
11.03.25 16-08-02,16.141
11.03.25 16-08-03,16.489
11.03.25 16-08-04,16.311
11.03.25 16-08-05,16.115
11.03.25 16-08-05,16.286
11.03.25 16-08-06,16.224
11.03.25 16-08-07,16.381
11.03.25 16-08-08,16.476
11.03.25 16-08-08,16.421
11.03.25 16-08-09,16.331
11.03.25 16-08-10,16.388
11.03.25 16-08-11,16.344
11.03.25 16-08-11,16.390
11.03.25 16-08-12,16.310
11.03.25 16-08-13,16.403
11.03.25 16-08-14,16.303
11.03.25 16-08-15,16.394
11.03.25 16-08-15,16.326
11.03.25 16-08-16,16.387
11.03.25 16-08-17,16.375
11.03.25 16-08-18,16.374
11.03.25 16-08-18,16.389
11.03.25 16-08-19,16.446
11.03.25 16-08-20,16.635
11.03.25 16-08-21,16.145
11.03.25 16-08-21,16.292
11.03.25 16-08-22,16.342
11.03.25 16-08-23,16.452
11.03.25 16-08-24,16.308
11.03.25 16-08-24,16.226
11.03.25 16-08-25,16.415
11.03.25 16-08-26,16.560
11.03.25 16-08-27,16.619
11.03.25 16-08-28,16.723
11.03.25 16-08-28,16.469
11.03.25 16-08-29,16.440
11.03.25 16-08-30,16.562
11.03.25 16-08-31,16.539
11.03.25 16-08-31,16.585
11.03.25 16-08-32,16.377
11.03.25 16-08-33,16.436
11.03.25 16-08-34,16.603
11.03.25 16-08-34,16.657
11.03.25 16-08-35,16.592
11.03.25 16-08-36,16.543
11.03.25 16-08-37,16.541
11.03.25 16-08-37,16.429
11.03.25 16-08-38,16.674
11.03.25 16-08-39,16.772
11.03.25 16-08-40,16.330
11.03.25 16-08-40,16.547
11.03.25 16-08-41,16.753
11.03.25 16-08-42,16.552
11.03.25 16-08-43,16.693
11.03.25 16-08-44,16.525
11.03.25 16-08-44,16.461
11.03.25 16-08-45,16.729
11.03.25 16-08-46,16.627
11.03.25 16-08-47,16.606
11.03.25 16-08-47,16.440
11.03.25 16-08-48,16.734
11.03.25 16-08-49,16.447
11.03.25 16-08-50,16.693
11.03.25 16-08-50,16.558
11.03.25 16-08-51,16.749
11.03.25 16-08-52,16.568
11.03.25 16-08-53,16.531
11.03.25 16-08-53,16.772
11.03.25 16-08-54,16.663
11.03.25 16-08-55,16.914
11.03.25 16-08-56,16.378
11.03.25 16-08-56,16.682
11.03.25 16-08-57,16.513
11.03.25 16-08-58,16.608
11.03.25 16-08-59,16.679
11.03.25 16-09-00,16.818
11.03.25 16-09-00,16.737
11.03.25 16-09-01,16.695
11.03.25 16-09-02,16.796
11.03.25 16-09-03,16.754
11.03.25 16-09-03,16.568
11.03.25 16-09-04,16.620
11.03.25 16-09-05,16.753
11.03.25 16-09-06,16.864
11.03.25 16-09-06,16.760
11.03.25 16-09-07,16.774
11.03.25 16-09-08,16.793
11.03.25 16-09-09,16.657
11.03.25 16-09-09,16.750
11.03.25 16-09-10,16.709
11.03.25 16-09-11,16.792
11.03.25 16-09-12,16.851
11.03.25 16-09-13,16.752
11.03.25 16-09-13,16.896
11.03.25 16-09-14,16.992
11.03.25 16-09-15,16.889
11.03.25 16-09-16,16.879
11.03.25 16-09-16,16.953
11.03.25 16-09-17,16.885
11.03.25 16-09-18,16.873
11.03.25 16-09-19,16.719
11.03.25 16-09-19,16.850
11.03.25 16-09-20,16.786
11.03.25 16-09-21,16.930
11.03.25 16-09-22,16.895
11.03.25 16-09-22,16.721
11.03.25 16-09-23,16.934
11.03.25 16-09-24,17.001
11.03.25 16-09-25,16.935
11.03.25 16-09-25,16.774
11.03.25 16-09-26,17.117
11.03.25 16-09-27,17.106
11.03.25 16-09-28,16.942
11.03.25 16-09-29,16.962
11.03.25 16-09-30,16.931
11.03.25 16-09-30,16.912
11.03.25 16-09-31,16.862
11.03.25 16-09-32,16.959
11.03.25 16-09-33,16.994
11.03.25 16-09-33,16.948
11.03.25 16-09-34,17.068
11.03.25 16-09-35,16.910
11.03.25 16-09-36,16.935
11.03.25 16-09-37,17.009
11.03.25 16-09-37,17.006
11.03.25 16-09-38,17.045
11.03.25 16-09-39,16.799
11.03.25 16-09-40,17.029
11.03.25 16-09-41,16.975
11.03.25 16-09-42,17.111
11.03.25 16-09-42,16.922
11.03.25 16-09-43,16.878
11.03.25 16-09-44,17.170
11.03.25 16-09-45,17.220
11.03.25 16-09-45,17.001
11.03.25 16-09-46,17.148
11.03.25 16-09-47,17.044
11.03.25 16-09-48,17.306
11.03.25 16-09-48,17.055
11.03.25 16-09-49,17.274
11.03.25 16-09-50,17.151
11.03.25 16-09-51,16.986
11.03.25 16-09-51,16.919
11.03.25 16-09-52,17.032
11.03.25 16-09-53,16.996
11.03.25 16-09-54,16.988
11.03.25 16-09-54,17.157
11.03.25 16-09-55,17.050
11.03.25 16-09-56,17.033
11.03.25 16-09-57,17.102
11.03.25 16-09-58,17.164
11.03.25 16-09-58,17.158
11.03.25 16-09-59,16.872
11.03.25 16-10-00,17.097
11.03.25 16-10-00,16.970
11.03.25 16-10-01,16.967
11.03.25 16-10-02,16.903
11.03.25 16-10-03,17.153
11.03.25 16-10-03,17.128
11.03.25 16-10-04,17.034
11.03.25 16-10-05,16.817
11.03.25 16-10-06,16.945
11.03.25 16-10-06,17.123
11.03.25 16-10-07,16.934
11.03.25 16-10-08,17.015
11.03.25 16-10-09,16.956
11.03.25 16-10-09,16.984
11.03.25 16-10-10,17.027
11.03.25 16-10-11,16.849
11.03.25 16-10-12,17.031
11.03.25 16-10-12,17.052
11.03.25 16-10-13,16.965
11.03.25 16-10-14,16.898
11.03.25 16-10-14,17.161
11.03.25 16-10-15,16.906
11.03.25 16-10-16,17.151
11.03.25 16-10-17,17.090
11.03.25 16-10-17,16.990
11.03.25 16-10-18,17.208
11.03.25 16-10-19,17.283
11.03.25 16-10-19,17.254
11.03.25 16-10-20,17.184
11.03.25 16-10-21,17.010
11.03.25 16-10-22,17.147
11.03.25 16-10-22,16.971
11.03.25 16-10-23,17.351
11.03.25 16-10-24,17.115
11.03.25 16-10-25,16.890
11.03.25 16-10-25,16.934
11.03.25 16-10-26,17.187
11.03.25 16-10-27,17.176
11.03.25 16-10-28,17.110
11.03.25 16-10-29,17.043
11.03.25 16-10-29,17.253
11.03.25 16-10-30,17.254
11.03.25 16-10-31,17.263
11.03.25 16-10-32,17.199
11.03.25 16-10-32,17.093
11.03.25 16-10-33,17.189
11.03.25 16-10-34,17.217
11.03.25 16-10-35,17.224
11.03.25 16-10-35,17.465
11.03.25 16-10-36,17.099
11.03.25 16-10-37,17.265
11.03.25 16-10-38,17.153
11.03.25 16-10-38,17.364
11.03.25 16-10-39,17.150
11.03.25 16-10-40,17.231
11.03.25 16-10-41,17.425
11.03.25 16-10-42,17.105
11.03.25 16-10-42,17.261
11.03.25 16-10-43,17.166
11.03.25 16-10-44,17.098
11.03.25 16-10-45,17.210
11.03.25 16-10-45,17.146
11.03.25 16-10-46,17.451
11.03.25 16-10-47,17.242
11.03.25 16-10-48,17.528
11.03.25 16-10-48,17.393
11.03.25 16-10-49,17.341
11.03.25 16-10-50,17.400
11.03.25 16-10-51,17.364
11.03.25 16-10-51,17.325
11.03.25 16-10-52,17.476
11.03.25 16-10-53,17.199
11.03.25 16-10-54,17.482
11.03.25 16-10-54,17.483
11.03.25 16-10-55,17.399
11.03.25 16-10-56,17.497
11.03.25 16-10-57,17.310
11.03.25 16-10-58,17.289
11.03.25 16-10-58,17.637
11.03.25 16-10-59,17.317
11.03.25 16-11-00,17.456
11.03.25 16-11-01,17.571
11.03.25 16-11-01,17.197
11.03.25 16-11-02,17.298
11.03.25 16-11-03,17.486
11.03.25 16-11-04,17.367
11.03.25 16-11-04,17.294
11.03.25 16-11-05,17.783
11.03.25 16-11-06,17.446
11.03.25 16-11-07,17.512
11.03.25 16-11-07,17.178
11.03.25 16-11-08,17.499
11.03.25 16-11-09,17.389
11.03.25 16-11-10,17.606
11.03.25 16-11-10,17.375
11.03.25 16-11-11,17.515
11.03.25 16-11-12,17.438
11.03.25 16-11-13,17.310
11.03.25 16-11-14,17.545
11.03.25 16-11-14,17.535
11.03.25 16-11-15,17.624
11.03.25 16-11-16,17.583
11.03.25 16-11-17,17.487
11.03.25 16-11-17,17.396
11.03.25 16-11-18,17.678
11.03.25 16-11-19,17.332
11.03.25 16-11-20,17.484
11.03.25 16-11-20,17.488
11.03.25 16-11-21,17.575
11.03.25 16-11-22,17.483
11.03.25 16-11-23,17.535
11.03.25 16-11-23,17.683
11.03.25 16-11-24,17.757
11.03.25 16-11-25,17.679
11.03.25 16-11-26,17.567
11.03.25 16-11-27,17.548
11.03.25 16-11-27,17.432
11.03.25 16-11-28,17.519
11.03.25 16-11-29,17.682
11.03.25 16-11-30,17.521
11.03.25 16-11-30,17.897
11.03.25 16-11-31,17.667
11.03.25 16-11-32,17.744
11.03.25 16-11-33,17.603
11.03.25 16-11-33,17.531
11.03.25 16-11-34,17.699
11.03.25 16-11-35,17.941
11.03.25 16-11-36,17.748
11.03.25 16-11-36,17.356
11.03.25 16-11-37,17.495
11.03.25 16-11-38,17.528
11.03.25 16-11-39,17.621
11.03.25 16-11-39,17.615
11.03.25 16-11-40,17.582
11.03.25 16-11-41,17.602
11.03.25 16-11-42,17.783
11.03.25 16-11-43,17.588
11.03.25 16-11-43,17.596
11.03.25 16-11-44,17.614
11.03.25 16-11-45,17.713
11.03.25 16-11-46,17.602
11.03.25 16-11-46,17.635
11.03.25 16-11-47,17.667
11.03.25 16-11-48,17.797
11.03.25 16-11-49,17.558
11.03.25 16-11-49,17.837
11.03.25 16-11-50,17.700
11.03.25 16-11-51,17.649
11.03.25 16-11-52,17.462
11.03.25 16-11-52,17.730
11.03.25 16-11-53,17.649
11.03.25 16-11-54,17.698
11.03.25 16-11-55,17.619
11.03.25 16-11-56,17.915
11.03.25 16-11-56,17.686
11.03.25 16-11-57,17.773
11.03.25 16-11-58,17.723
11.03.25 16-11-59,17.968
11.03.25 16-11-59,17.921
11.03.25 16-12-00,17.773
11.03.25 16-12-01,17.677
11.03.25 16-12-02,17.775
11.03.25 16-12-02,17.787
11.03.25 16-12-03,17.800
11.03.25 16-12-04,17.642
11.03.25 16-12-05,17.806
11.03.25 16-12-06,17.893
11.03.25 16-12-06,17.742
11.03.25 16-12-07,17.811
11.03.25 16-12-08,17.928
11.03.25 16-12-09,17.749
11.03.25 16-12-09,17.801
11.03.25 16-12-10,17.923
11.03.25 16-12-11,17.780
11.03.25 16-12-12,17.748
11.03.25 16-12-13,17.866
11.03.25 16-12-13,17.640
11.03.25 16-12-14,17.766
11.03.25 16-12-15,17.810
11.03.25 16-12-16,17.591
11.03.25 16-12-16,17.936
11.03.25 16-12-17,17.583
11.03.25 16-12-18,17.915
11.03.25 16-12-19,17.966
11.03.25 16-12-19,18.011
11.03.25 16-12-20,17.551
11.03.25 16-12-21,17.766
11.03.25 16-12-22,17.950
11.03.25 16-12-22,17.831
11.03.25 16-12-23,17.823
11.03.25 16-12-24,18.036
11.03.25 16-12-25,17.971
11.03.25 16-12-26,17.802
11.03.25 16-12-26,17.726
11.03.25 16-12-27,17.829
11.03.25 16-12-28,17.741
11.03.25 16-12-29,18.015
11.03.25 16-12-29,17.766
11.03.25 16-12-30,17.691
11.03.25 16-12-31,17.779
11.03.25 16-12-32,17.987
11.03.25 16-12-32,18.018
11.03.25 16-12-33,17.917
11.03.25 16-12-34,17.652
11.03.25 16-12-35,17.802
11.03.25 16-12-35,17.913
11.03.25 16-12-36,17.850
11.03.25 16-12-37,17.923
11.03.25 16-12-38,17.889
11.03.25 16-12-38,17.685
11.03.25 16-12-39,18.246
11.03.25 16-12-40,18.045
11.03.25 16-12-41,17.853
11.03.25 16-12-42,17.931
11.03.25 16-12-42,17.725
11.03.25 16-12-43,18.011
11.03.25 16-12-44,17.954
11.03.25 16-12-45,17.959
11.03.25 16-12-45,18.099
11.03.25 16-12-46,17.948
11.03.25 16-12-47,17.938
11.03.25 16-12-48,17.909
11.03.25 16-12-48,18.045
11.03.25 16-12-49,17.891
11.03.25 16-12-50,18.145
11.03.25 16-12-51,17.773
11.03.25 16-12-51,18.061
11.03.25 16-12-52,18.016
11.03.25 16-12-53,17.878
11.03.25 16-12-54,17.945
11.03.25 16-12-55,17.892
11.03.25 16-12-56,18.054
11.03.25 16-12-56,18.017
11.03.25 16-12-57,18.012
11.03.25 16-12-58,18.070
11.03.25 16-12-59,18.015
11.03.25 16-12-59,18.096
11.03.25 16-13-00,18.113
11.03.25 16-13-01,18.116
11.03.25 16-13-02,18.021
11.03.25 16-13-02,18.126
11.03.25 16-13-03,18.322
11.03.25 16-13-04,18.088
11.03.25 16-13-05,17.982
11.03.25 16-13-05,17.891
11.03.25 16-13-06,18.163
11.03.25 16-13-07,17.838
11.03.25 16-13-08,17.825
11.03.25 16-13-08,18.321
11.03.25 16-13-09,18.036
11.03.25 16-13-10,18.055
11.03.25 16-13-11,17.982
11.03.25 16-13-12,17.915
11.03.25 16-13-12,18.136
11.03.25 16-13-13,18.071
11.03.25 16-13-14,17.995
11.03.25 16-13-15,17.909
11.03.25 16-13-15,18.043
11.03.25 16-13-16,17.944
11.03.25 16-13-17,18.101
11.03.25 16-13-18,18.469
11.03.25 16-13-18,18.189
11.03.25 16-13-19,18.038
11.03.25 16-13-20,18.063
11.03.25 16-13-21,18.023
11.03.25 16-13-21,18.269
11.03.25 16-13-22,18.029
11.03.25 16-13-23,18.200
11.03.25 16-13-24,18.321
11.03.25 16-13-24,18.177
11.03.25 16-13-25,18.200
11.03.25 16-13-26,17.991
11.03.25 16-13-27,18.025
11.03.25 16-13-28,17.989
11.03.25 16-13-28,17.929
11.03.25 16-13-29,18.083
11.03.25 16-13-30,18.293
11.03.25 16-13-31,18.268
11.03.25 16-13-31,18.206
11.03.25 16-13-32,17.926
11.03.25 16-13-33,18.086
11.03.25 16-13-34,18.099
11.03.25 16-13-34,17.897
11.03.25 16-13-35,18.148
11.03.25 16-13-36,18.155
11.03.25 16-13-37,18.198
11.03.25 16-13-37,18.088
11.03.25 16-13-38,18.180
11.03.25 16-13-39,18.351
11.03.25 16-13-40,18.410
11.03.25 16-13-41,18.265
11.03.25 16-13-41,18.362
11.03.25 16-13-42,18.100
11.03.25 16-13-43,18.351
11.03.25 16-13-44,18.305
11.03.25 16-13-44,18.181
11.03.25 16-13-45,18.302
11.03.25 16-13-46,18.219
11.03.25 16-13-47,18.104
11.03.25 16-13-47,18.238
11.03.25 16-13-48,18.239
11.03.25 16-13-49,18.311
11.03.25 16-13-50,18.383
11.03.25 16-13-50,18.194
11.03.25 16-13-51,18.178
11.03.25 16-13-52,18.449
11.03.25 16-13-53,18.284
11.03.25 16-13-53,18.290
11.03.25 16-13-54,18.203
11.03.25 16-13-55,18.400
11.03.25 16-13-56,18.173
11.03.25 16-13-57,18.168
11.03.25 16-13-57,18.445
11.03.25 16-13-58,18.356
11.03.25 16-13-59,18.297
11.03.25 16-14-00,18.246
11.03.25 16-14-00,18.262
11.03.25 16-14-01,18.175
11.03.25 16-14-02,18.521
11.03.25 16-14-03,18.536
11.03.25 16-14-03,18.287
11.03.25 16-14-04,18.386
11.03.25 16-14-05,18.104
11.03.25 16-14-06,18.499
11.03.25 16-14-06,18.256
11.03.25 16-14-07,18.227
11.03.25 16-14-08,18.305
11.03.25 16-14-09,18.297
11.03.25 16-14-10,18.529
11.03.25 16-14-10,18.481
11.03.25 16-14-11,18.372
11.03.25 16-14-12,18.062
11.03.25 16-14-13,18.320
11.03.25 16-14-13,18.385
11.03.25 16-14-14,18.490
11.03.25 16-14-15,18.410
11.03.25 16-14-16,18.512
11.03.25 16-14-16,18.469
11.03.25 16-14-17,18.501
11.03.25 16-14-18,18.619
11.03.25 16-14-19,18.447
11.03.25 16-14-19,18.319
11.03.25 16-14-20,18.459
11.03.25 16-14-21,18.392
11.03.25 16-14-22,18.281
11.03.25 16-14-22,18.387
11.03.25 16-14-23,18.432
11.03.25 16-14-24,18.502
11.03.25 16-14-25,18.476
11.03.25 16-14-26,18.325
11.03.25 16-14-26,18.350
11.03.25 16-14-27,18.451
11.03.25 16-14-28,18.548
11.03.25 16-14-29,18.545
11.03.25 16-14-29,18.251
11.03.25 16-14-30,18.285
11.03.25 16-14-31,18.499
11.03.25 16-14-32,18.585
11.03.25 16-14-32,18.512
11.03.25 16-14-33,18.238
11.03.25 16-14-34,18.363
11.03.25 16-14-35,18.338
11.03.25 16-14-35,18.488
11.03.25 16-14-36,18.454
11.03.25 16-14-37,18.487
11.03.25 16-14-38,18.446
11.03.25 16-14-38,18.289
11.03.25 16-14-39,18.456
11.03.25 16-14-40,18.419
11.03.25 16-14-41,18.418
11.03.25 16-14-42,18.599
11.03.25 16-14-42,18.197
11.03.25 16-14-43,18.559
11.03.25 16-14-44,18.518
11.03.25 16-14-45,18.431
11.03.25 16-14-45,18.344
11.03.25 16-14-46,18.311
11.03.25 16-14-47,18.555
11.03.25 16-14-48,18.477
11.03.25 16-14-48,18.366
11.03.25 16-14-49,18.509
11.03.25 16-14-50,18.522
11.03.25 16-14-51,18.586
11.03.25 16-14-51,18.552
11.03.25 16-14-52,18.601
11.03.25 16-14-53,18.686
11.03.25 16-14-54,18.536
11.03.25 16-14-55,18.750
11.03.25 16-14-55,18.587
11.03.25 16-14-56,18.534
11.03.25 16-14-57,18.591
11.03.25 16-14-58,18.483
11.03.25 16-14-58,18.451
11.03.25 16-14-59,18.562
11.03.25 16-15-00,18.665
11.03.25 16-15-01,18.681
11.03.25 16-15-01,18.402
11.03.25 16-15-02,18.807
11.03.25 16-15-03,18.576
11.03.25 16-15-04,18.395
11.03.25 16-15-04,18.532
11.03.25 16-15-05,18.574
11.03.25 16-15-06,18.483
11.03.25 16-15-07,18.685
11.03.25 16-15-07,18.726
11.03.25 16-15-08,18.668
11.03.25 16-15-09,18.535
11.03.25 16-15-10,18.391
11.03.25 16-15-11,18.442
11.03.25 16-15-11,18.506
11.03.25 16-15-12,18.456
11.03.25 16-15-13,18.689
11.03.25 16-15-14,18.662
11.03.25 16-15-14,18.611
11.03.25 16-15-15,18.595
11.03.25 16-15-16,18.565
11.03.25 16-15-17,18.754
11.03.25 16-15-17,18.431
11.03.25 16-15-18,18.500
11.03.25 16-15-19,18.419
11.03.25 16-15-20,18.526
11.03.25 16-15-20,18.521
11.03.25 16-15-21,18.868
11.03.25 16-15-22,18.375
11.03.25 16-15-23,18.753
11.03.25 16-15-23,18.505
11.03.25 16-15-24,18.770
11.03.25 16-15-25,18.663
11.03.25 16-15-26,18.446
11.03.25 16-15-27,18.523
11.03.25 16-15-27,18.722
11.03.25 16-15-28,18.785
11.03.25 16-15-29,18.701
11.03.25 16-15-30,18.358
11.03.25 16-15-30,18.434
11.03.25 16-15-31,18.637
11.03.25 16-15-32,18.440
11.03.25 16-15-33,18.800
11.03.25 16-15-33,18.511
11.03.25 16-15-34,18.855
11.03.25 16-15-35,18.660
11.03.25 16-15-36,18.687
11.03.25 16-15-36,18.740
11.03.25 16-15-37,18.734
