time,temperature
25.03.25 13-47-17,-13.525
25.03.25 13-47-18,-13.440
25.03.25 13-47-18,-13.686
25.03.25 13-47-19,-13.488
25.03.25 13-47-19,-13.335
25.03.25 13-47-20,-13.611
25.03.25 13-47-20,-13.685
25.03.25 13-47-21,-13.610
25.03.25 13-47-21,-13.508
25.03.25 13-47-22,-13.367
25.03.25 13-47-22,-13.563
25.03.25 13-47-23,-13.473
25.03.25 13-47-23,-13.323
25.03.25 13-47-24,-13.195
25.03.25 13-47-24,-13.203
25.03.25 13-47-25,-13.218
25.03.25 13-47-25,-13.252
25.03.25 13-47-26,-12.920
25.03.25 13-47-27,-12.930
25.03.25 13-47-27,-13.193
25.03.25 13-47-28,-13.242
25.03.25 13-47-28,-13.426
25.03.25 13-47-29,-12.900
25.03.25 13-47-29,-13.320
25.03.25 13-47-30,-13.041
25.03.25 13-47-30,-13.184
25.03.25 13-47-31,-13.038
25.03.25 13-47-31,-13.022
25.03.25 13-47-32,-12.759
25.03.25 13-47-32,15.767
25.03.25 13-47-33,35.308
25.03.25 13-47-33,35.112
25.03.25 13-47-34,34.835
25.03.25 13-47-34,34.865
25.03.25 13-47-35,35.022
25.03.25 13-47-35,35.236
25.03.25 13-47-36,35.084
25.03.25 13-47-36,34.904
25.03.25 13-47-37,34.869
25.03.25 13-47-37,35.060
25.03.25 13-47-38,35.044
25.03.25 13-47-38,34.956
25.03.25 13-47-39,34.823
25.03.25 13-47-39,34.935
25.03.25 13-47-40,34.984
25.03.25 13-47-40,34.443
25.03.25 13-47-41,34.800
25.03.25 13-47-41,33.478
25.03.25 13-47-42,-11.966
25.03.25 13-47-42,-12.459
25.03.25 13-47-43,-12.269
25.03.25 13-47-43,-12.059
25.03.25 13-47-44,-12.058
25.03.25 13-47-44,-12.248
25.03.25 13-47-45,-11.824
25.03.25 13-47-45,-12.244
25.03.25 13-47-46,-11.973
25.03.25 13-47-46,-11.730
25.03.25 13-47-47,-11.989
25.03.25 13-47-47,-11.960
25.03.25 13-47-48,-11.933
25.03.25 13-47-48,-11.777
25.03.25 13-47-49,-11.768
25.03.25 13-47-49,-11.702
25.03.25 13-47-50,-11.764
25.03.25 13-47-50,-11.835
25.03.25 13-47-51,-11.830
25.03.25 13-47-51,-11.878
25.03.25 13-47-52,-11.689
25.03.25 13-47-52,-11.402
25.03.25 13-47-53,-11.795
25.03.25 13-47-53,-11.462
25.03.25 13-47-54,-11.715
25.03.25 13-47-54,-11.656
25.03.25 13-47-55,-11.948
25.03.25 13-47-56,-11.518
25.03.25 13-47-56,-11.755
25.03.25 13-47-57,-11.483
25.03.25 13-47-57,-11.554
25.03.25 13-47-58,-11.425
25.03.25 13-47-58,-11.571
25.03.25 13-47-59,-11.720
25.03.25 13-47-59,-11.787
25.03.25 13-48-00,-11.447
25.03.25 13-48-00,-11.446
25.03.25 13-48-01,-11.306
25.03.25 13-48-01,-11.326
25.03.25 13-48-02,-11.479
25.03.25 13-48-02,-11.335
25.03.25 13-48-03,-11.431
25.03.25 13-48-03,-11.431
25.03.25 13-48-04,-11.703
25.03.25 13-48-04,-11.542
25.03.25 13-48-05,-11.155
25.03.25 13-48-05,-11.375
25.03.25 13-48-06,-11.044
25.03.25 13-48-06,-11.140
25.03.25 13-48-07,-10.774
25.03.25 13-48-07,-10.568
25.03.25 13-48-08,-10.232
25.03.25 13-48-08,-10.668
25.03.25 13-48-09,-10.732
25.03.25 13-48-09,-10.622
25.03.25 13-48-10,-10.787
25.03.25 13-48-10,-10.571
25.03.25 13-48-11,-10.907
25.03.25 13-48-11,-10.966
25.03.25 13-48-12,-10.648
25.03.25 13-48-12,-10.277
25.03.25 13-48-13,-10.503
25.03.25 13-48-13,-10.675
25.03.25 13-48-14,-10.334
25.03.25 13-48-14,-10.371
25.03.25 13-48-15,-10.451
25.03.25 13-48-15,-9.958
25.03.25 13-48-16,-9.689
25.03.25 13-48-16,-9.826
25.03.25 13-48-17,-9.871
25.03.25 13-48-17,-9.720
25.03.25 13-48-18,-9.792
25.03.25 13-48-18,-9.840
25.03.25 13-48-19,-9.811
25.03.25 13-48-19,-9.931
25.03.25 13-48-20,-9.647
25.03.25 13-48-20,-9.639
25.03.25 13-48-21,-9.475
25.03.25 13-48-21,-9.826
25.03.25 13-48-22,-9.566
25.03.25 13-48-22,-9.506
25.03.25 13-48-23,-9.619
25.03.25 13-48-23,-9.827
25.03.25 13-48-24,-9.640
25.03.25 13-48-24,-9.665
25.03.25 13-48-25,-9.911
25.03.25 13-48-26,-9.728
25.03.25 13-48-26,-9.753
25.03.25 13-48-27,-9.722
25.03.25 13-48-27,-9.823
25.03.25 13-48-28,-9.777
25.03.25 13-48-28,-9.935
25.03.25 13-48-29,-9.893
25.03.25 13-48-29,-9.721
25.03.25 13-48-30,-9.793
25.03.25 13-48-30,-9.811
25.03.25 13-48-31,-9.735
25.03.25 13-48-31,-9.710
25.03.25 13-48-32,-9.818
25.03.25 13-48-32,-9.690
25.03.25 13-48-33,-10.017
25.03.25 13-48-33,-9.893
25.03.25 13-48-34,-9.904
25.03.25 13-48-34,-10.008
25.03.25 13-48-35,-9.720
25.03.25 13-48-35,-9.653
25.03.25 13-48-36,-9.817
25.03.25 13-48-36,-9.746
25.03.25 13-48-37,-9.756
25.03.25 13-48-37,-9.813
25.03.25 13-48-38,-9.988
25.03.25 13-48-38,-9.738
25.03.25 13-48-39,-9.598
25.03.25 13-48-39,-9.712
25.03.25 13-48-40,-9.894
25.03.25 13-48-40,-9.424
25.03.25 13-48-41,-9.580
25.03.25 13-48-41,-9.778
25.03.25 13-48-42,-9.606
25.03.25 13-48-42,-9.420
25.03.25 13-48-43,-9.652
25.03.25 13-48-43,-9.161
25.03.25 13-48-44,-9.410
25.03.25 13-48-44,-9.455
25.03.25 13-48-45,-9.673
25.03.25 13-48-45,-9.479
25.03.25 13-48-46,-9.649
25.03.25 13-48-46,-9.422
25.03.25 13-48-47,-9.307
25.03.25 13-48-47,-9.286
25.03.25 13-48-48,-8.874
25.03.25 13-48-48,-9.444
25.03.25 13-48-49,-9.106
25.03.25 13-48-49,-9.353
25.03.25 13-48-50,-9.235
25.03.25 13-48-50,-9.231
25.03.25 13-48-51,-8.853
25.03.25 13-48-51,-9.188
25.03.25 13-48-52,-9.277
25.03.25 13-48-52,-8.917
25.03.25 13-48-53,-8.984
25.03.25 13-48-53,-9.183
25.03.25 13-48-54,-9.111
25.03.25 13-48-54,-9.049
25.03.25 13-48-55,-8.853
25.03.25 13-48-56,-9.120
25.03.25 13-48-56,-9.049
25.03.25 13-48-57,-8.976
25.03.25 13-48-57,-8.721
25.03.25 13-48-58,-8.805
25.03.25 13-48-58,-8.886
25.03.25 13-48-59,-8.623
25.03.25 13-48-59,-8.566
25.03.25 13-49-00,-8.689
25.03.25 13-49-00,-8.602
25.03.25 13-49-01,-8.667
25.03.25 13-49-01,-9.000
25.03.25 13-49-02,-8.616
25.03.25 13-49-02,-8.404
25.03.25 13-49-03,-8.477
25.03.25 13-49-03,-8.515
25.03.25 13-49-04,-8.209
25.03.25 13-49-04,-8.471
25.03.25 13-49-05,-8.772
25.03.25 13-49-05,-8.424
25.03.25 13-49-06,-8.274
25.03.25 13-49-06,-8.248
25.03.25 13-49-07,-8.407
25.03.25 13-49-07,-8.507
25.03.25 13-49-08,-9.210
25.03.25 13-49-08,-8.629
25.03.25 13-49-09,-8.972
25.03.25 13-49-09,-8.729
25.03.25 13-49-10,-8.760
25.03.25 13-49-10,-8.389
25.03.25 13-49-11,-8.787
25.03.25 13-49-11,-8.417
25.03.25 13-49-12,-8.649
25.03.25 13-49-12,-8.372
25.03.25 13-49-13,-8.430
25.03.25 13-49-13,-8.359
25.03.25 13-49-14,-8.691
25.03.25 13-49-14,-8.267
25.03.25 13-49-15,-8.416
25.03.25 13-49-16,-8.374
25.03.25 13-49-16,-8.604
25.03.25 13-49-17,-8.401
25.03.25 13-49-17,-8.493
25.03.25 13-49-18,-8.148
25.03.25 13-49-18,-8.542
25.03.25 13-49-19,-8.431
25.03.25 13-49-19,-8.527
25.03.25 13-49-20,-8.176
25.03.25 13-49-20,-8.056
25.03.25 13-49-21,-8.342
25.03.25 13-49-21,-8.513
25.03.25 13-49-22,-8.548
25.03.25 13-49-22,-8.648
25.03.25 13-49-23,-8.582
25.03.25 13-49-23,-8.464
25.03.25 13-49-24,-8.768
25.03.25 13-49-24,-8.323
25.03.25 13-49-25,-8.537
25.03.25 13-49-25,-8.327
25.03.25 13-49-26,-8.281
25.03.25 13-49-26,-8.085
25.03.25 13-49-27,-6.060
25.03.25 13-49-27,28.284
25.03.25 13-49-28,21.161
25.03.25 13-49-28,34.731
25.03.25 13-49-29,36.307
25.03.25 13-49-29,36.447
25.03.25 13-49-30,36.187
25.03.25 13-49-30,35.920
25.03.25 13-49-31,36.288
25.03.25 13-49-31,36.167
25.03.25 13-49-32,36.157
25.03.25 13-49-32,18.311
25.03.25 13-49-33,-6.925
25.03.25 13-49-33,-7.695
25.03.25 13-49-34,-7.654
25.03.25 13-49-34,-7.695
25.03.25 13-49-35,-7.904
25.03.25 13-49-35,-7.545
25.03.25 13-49-36,-7.737
25.03.25 13-49-36,-7.785
25.03.25 13-49-37,-7.632
25.03.25 13-49-37,-7.674
25.03.25 13-49-38,-7.972
25.03.25 13-49-38,-7.734
25.03.25 13-49-39,-7.818
25.03.25 13-49-40,-7.586
25.03.25 13-49-40,-7.713
25.03.25 13-49-41,-7.475
25.03.25 13-49-41,-7.654
25.03.25 13-49-42,-7.811
25.03.25 13-49-42,-7.690
25.03.25 13-49-43,-7.616
25.03.25 13-49-43,-7.843
25.03.25 13-49-44,-7.463
25.03.25 13-49-44,-7.368
25.03.25 13-49-45,-7.593
25.03.25 13-49-45,-7.546
25.03.25 13-49-46,-7.793
25.03.25 13-49-47,-7.420
25.03.25 13-49-47,-7.296
25.03.25 13-49-48,-7.339
25.03.25 13-49-48,-7.007
25.03.25 13-49-49,-7.005
25.03.25 13-49-49,-6.977
25.03.25 13-49-50,-6.947
25.03.25 13-49-50,-6.779
25.03.25 13-49-51,-6.809
25.03.25 13-49-51,-6.974
25.03.25 13-49-52,-6.649
25.03.25 13-49-52,-6.475
25.03.25 13-49-53,-6.448
25.03.25 13-49-53,-6.584
25.03.25 13-49-54,-6.698
25.03.25 13-49-55,-6.314
25.03.25 13-49-55,-6.482
25.03.25 13-49-56,-6.318
25.03.25 13-49-56,-6.361
25.03.25 13-49-57,-5.908
25.03.25 13-49-57,-5.777
25.03.25 13-49-58,-5.761
25.03.25 13-49-58,-5.881
25.03.25 13-49-59,-5.500
25.03.25 13-49-59,-5.550
25.03.25 13-50-00,-5.957
25.03.25 13-50-00,-5.888
25.03.25 13-50-01,-6.240
25.03.25 13-50-01,-6.084
25.03.25 13-50-02,-6.408
25.03.25 13-50-02,-6.254
25.03.25 13-50-03,-6.587
25.03.25 13-50-03,-6.580
25.03.25 13-50-04,-6.336
25.03.25 13-50-04,-6.389
25.03.25 13-50-05,-6.322
25.03.25 13-50-05,-6.330
25.03.25 13-50-06,-6.401
25.03.25 13-50-06,-6.407
25.03.25 13-50-07,-6.305
25.03.25 13-50-07,-6.224
25.03.25 13-50-08,-6.600
25.03.25 13-50-08,-6.430
25.03.25 13-50-09,-6.415
25.03.25 13-50-09,-6.354
25.03.25 13-50-10,-6.168
25.03.25 13-50-10,-6.123
25.03.25 13-50-11,-6.175
25.03.25 13-50-11,-6.061
25.03.25 13-50-12,-6.230
25.03.25 13-50-12,-6.252
25.03.25 13-50-13,-5.825
25.03.25 13-50-13,-6.040
25.03.25 13-50-14,-5.845
25.03.25 13-50-14,-6.020
25.03.25 13-50-15,-6.131
25.03.25 13-50-15,-6.149
25.03.25 13-50-16,-5.934
25.03.25 13-50-16,-5.926
25.03.25 13-50-17,-6.033
25.03.25 13-50-17,-5.957
25.03.25 13-50-18,-6.060
25.03.25 13-50-18,-6.066
25.03.25 13-50-19,-6.064
25.03.25 13-50-19,-5.807
25.03.25 13-50-20,-5.869
25.03.25 13-50-20,-5.857
25.03.25 13-50-21,-5.921
25.03.25 13-50-21,-5.947
25.03.25 13-50-22,-5.854
25.03.25 13-50-22,-5.808
25.03.25 13-50-23,-5.707
25.03.25 13-50-24,-5.930
25.03.25 13-50-24,-5.843
25.03.25 13-50-25,-5.742
25.03.25 13-50-25,-5.991
25.03.25 13-50-26,-5.904
25.03.25 13-50-26,-5.583
25.03.25 13-50-27,-5.883
25.03.25 13-50-27,-5.863
25.03.25 13-50-28,-5.805
25.03.25 13-50-28,-6.272
25.03.25 13-50-29,-6.062
25.03.25 13-50-29,-5.734
25.03.25 13-50-30,-5.830
25.03.25 13-50-30,-5.652
25.03.25 13-50-31,-5.676
25.03.25 13-50-31,-5.758
25.03.25 13-50-32,-5.710
25.03.25 13-50-32,-5.643
25.03.25 13-50-33,-5.428
25.03.25 13-50-33,-5.571
25.03.25 13-50-34,-5.409
25.03.25 13-50-34,-5.607
25.03.25 13-50-35,-5.547
25.03.25 13-50-35,-5.359
25.03.25 13-50-36,-5.322
25.03.25 13-50-36,-5.034
25.03.25 13-50-37,-5.461
25.03.25 13-50-37,-5.317
25.03.25 13-50-38,-5.310
25.03.25 13-50-38,-5.446
25.03.25 13-50-39,-5.241
25.03.25 13-50-39,-5.721
25.03.25 13-50-40,-7.381
25.03.25 13-50-40,-0.986
25.03.25 13-50-41,-0.735
25.03.25 13-50-41,-0.590
25.03.25 13-50-42,-0.609
25.03.25 13-50-42,-0.385
25.03.25 13-50-43,-0.134
25.03.25 13-50-43,0.015
25.03.25 13-50-44,-0.115
25.03.25 13-50-44,0.071
25.03.25 13-50-45,0.249
25.03.25 13-50-45,0.451
25.03.25 13-50-46,0.350
25.03.25 13-50-46,0.464
25.03.25 13-50-47,0.351
25.03.25 13-50-47,0.910
25.03.25 13-50-48,0.804
25.03.25 13-50-48,0.701
25.03.25 13-50-49,0.926
25.03.25 13-50-49,1.107
25.03.25 13-50-50,1.151
25.03.25 13-50-50,1.202
25.03.25 13-50-51,1.338
25.03.25 13-50-51,1.428
25.03.25 13-50-52,1.523
25.03.25 13-50-52,1.560
25.03.25 13-50-53,1.565
25.03.25 13-50-54,1.669
25.03.25 13-50-54,1.882
25.03.25 13-50-55,2.015
25.03.25 13-50-55,1.807
25.03.25 13-50-56,2.164
25.03.25 13-50-56,2.175
25.03.25 13-50-57,2.355
25.03.25 13-50-57,2.354
25.03.25 13-50-58,2.420
25.03.25 13-50-58,2.511
25.03.25 13-50-59,2.330
25.03.25 13-50-59,2.471
25.03.25 13-51-00,2.488
25.03.25 13-51-00,2.814
25.03.25 13-51-01,2.797
25.03.25 13-51-01,2.801
25.03.25 13-51-02,2.973
25.03.25 13-51-02,3.004
25.03.25 13-51-03,3.211
25.03.25 13-51-03,3.175
25.03.25 13-51-04,3.121
25.03.25 13-51-04,3.313
25.03.25 13-51-05,3.428
25.03.25 13-51-05,3.341
25.03.25 13-51-06,3.549
25.03.25 13-51-06,3.348
25.03.25 13-51-07,3.403
25.03.25 13-51-07,3.721
25.03.25 13-51-08,3.954
25.03.25 13-51-08,3.956
25.03.25 13-51-09,3.792
25.03.25 13-51-09,3.770
25.03.25 13-51-10,3.807
25.03.25 13-51-10,3.741
25.03.25 13-51-11,3.843
25.03.25 13-51-11,4.078
25.03.25 13-51-12,4.291
25.03.25 13-51-12,4.034
25.03.25 13-51-13,3.755
25.03.25 13-51-13,4.165
25.03.25 13-51-14,4.471
25.03.25 13-51-14,4.228
25.03.25 13-51-15,4.355
25.03.25 13-51-15,4.531
25.03.25 13-51-16,4.615
25.03.25 13-51-16,4.363
25.03.25 13-51-17,4.451
25.03.25 13-51-17,4.738
25.03.25 13-51-18,4.934
25.03.25 13-51-18,4.777
25.03.25 13-51-19,4.716
25.03.25 13-51-19,4.656
25.03.25 13-51-20,4.996
25.03.25 13-51-20,5.075
25.03.25 13-51-21,5.008
25.03.25 13-51-21,5.058
25.03.25 13-51-22,5.193
25.03.25 13-51-22,5.358
25.03.25 13-51-23,5.385
25.03.25 13-51-24,5.375
25.03.25 13-51-24,5.146
25.03.25 13-51-25,5.780
25.03.25 13-51-25,5.396
25.03.25 13-51-26,5.295
25.03.25 13-51-26,5.686
25.03.25 13-51-27,5.607
25.03.25 13-51-27,5.620
25.03.25 13-51-28,5.617
25.03.25 13-51-28,5.521
25.03.25 13-51-29,5.703
25.03.25 13-51-29,5.643
25.03.25 13-51-30,5.892
25.03.25 13-51-30,5.725
25.03.25 13-51-31,5.808
25.03.25 13-51-31,6.018
25.03.25 13-51-32,5.655
25.03.25 13-51-32,5.882
25.03.25 13-51-33,5.831
25.03.25 13-51-33,5.989
25.03.25 13-51-34,5.962
25.03.25 13-51-34,5.891
25.03.25 13-51-35,6.211
25.03.25 13-51-35,6.179
25.03.25 13-51-36,6.103
25.03.25 13-51-36,6.015
25.03.25 13-51-37,6.074
25.03.25 13-51-37,6.343
25.03.25 13-51-38,6.071
25.03.25 13-51-38,6.308
25.03.25 13-51-39,6.416
25.03.25 13-51-39,6.465
25.03.25 13-51-40,6.520
25.03.25 13-51-40,6.463
25.03.25 13-51-41,6.326
25.03.25 13-51-41,6.481
25.03.25 13-51-42,6.574
25.03.25 13-51-42,6.597
25.03.25 13-51-43,6.586
25.03.25 13-51-43,6.624
25.03.25 13-51-44,6.700
25.03.25 13-51-44,6.812
25.03.25 13-51-45,6.914
25.03.25 13-51-45,7.043
25.03.25 13-51-46,6.865
25.03.25 13-51-46,6.816
25.03.25 13-51-47,6.784
25.03.25 13-51-47,6.686
25.03.25 13-51-48,6.876
25.03.25 13-51-48,7.133
25.03.25 13-51-49,6.943
25.03.25 13-51-49,6.907
25.03.25 13-51-50,7.238
25.03.25 13-51-50,7.279
25.03.25 13-51-51,7.213
25.03.25 13-51-51,7.063
25.03.25 13-51-52,7.290
25.03.25 13-51-52,7.362
25.03.25 13-51-53,7.234
25.03.25 13-51-54,7.283
25.03.25 13-51-54,7.328
25.03.25 13-51-55,7.512
25.03.25 13-51-55,7.540
25.03.25 13-51-56,7.327
25.03.25 13-51-56,7.541
25.03.25 13-51-57,7.452
25.03.25 13-51-57,7.587
25.03.25 13-51-58,7.523
25.03.25 13-51-58,7.401
25.03.25 13-51-59,7.678
25.03.25 13-51-59,7.536
25.03.25 13-52-00,7.735
25.03.25 13-52-00,7.418
25.03.25 13-52-01,7.567
25.03.25 13-52-01,7.546
25.03.25 13-52-02,7.705
25.03.25 13-52-02,7.898
25.03.25 13-52-03,7.613
25.03.25 13-52-03,7.774
25.03.25 13-52-04,7.975
25.03.25 13-52-04,7.897
25.03.25 13-52-05,7.890
25.03.25 13-52-05,8.070
25.03.25 13-52-06,7.813
25.03.25 13-52-06,8.075
25.03.25 13-52-07,8.199
25.03.25 13-52-07,8.053
25.03.25 13-52-08,8.132
25.03.25 13-52-08,8.328
25.03.25 13-52-09,8.276
25.03.25 13-52-09,7.915
25.03.25 13-52-10,8.425
25.03.25 13-52-10,8.342
25.03.25 13-52-11,8.305
25.03.25 13-52-11,8.193
25.03.25 13-52-12,8.586
25.03.25 13-52-12,8.542
25.03.25 13-52-13,8.438
25.03.25 13-52-13,8.434
25.03.25 13-52-14,8.550
25.03.25 13-52-14,8.430
25.03.25 13-52-15,8.531
25.03.25 13-52-15,8.598
25.03.25 13-52-16,8.780
25.03.25 13-52-16,8.707
25.03.25 13-52-17,8.608
25.03.25 13-52-17,8.802
25.03.25 13-52-18,8.765
25.03.25 13-52-18,8.843
25.03.25 13-52-19,8.716
25.03.25 13-52-19,8.744
25.03.25 13-52-20,8.918
25.03.25 13-52-20,8.922
25.03.25 13-52-21,8.832
25.03.25 13-52-21,8.897
25.03.25 13-52-22,8.842
25.03.25 13-52-23,9.071
25.03.25 13-52-23,9.158
25.03.25 13-52-24,8.707
25.03.25 13-52-24,-1.991
25.03.25 13-52-25,-7.571
25.03.25 13-52-25,-7.501
25.03.25 13-52-26,-7.629
25.03.25 13-52-26,-7.307
25.03.25 13-52-27,-7.743
25.03.25 13-52-27,-7.519
25.03.25 13-52-28,-7.782
25.03.25 13-52-28,-8.008
25.03.25 13-52-29,-8.026
25.03.25 13-52-29,-8.210
25.03.25 13-52-30,-8.366
25.03.25 13-52-30,-8.638
25.03.25 13-52-31,-8.324
25.03.25 13-52-31,-8.453
25.03.25 13-52-32,-8.590
25.03.25 13-52-32,-8.700
25.03.25 13-52-33,-8.647
25.03.25 13-52-33,-8.834
25.03.25 13-52-34,-8.751
25.03.25 13-52-34,-8.818
25.03.25 13-52-35,-8.864
25.03.25 13-52-35,-8.950
25.03.25 13-52-36,-8.907
25.03.25 13-52-36,-8.965
25.03.25 13-52-37,-8.866
25.03.25 13-52-37,-8.900
25.03.25 13-52-38,-8.777
25.03.25 13-52-38,-8.946
25.03.25 13-52-39,-9.079
25.03.25 13-52-39,-8.828
25.03.25 13-52-40,-9.015
25.03.25 13-52-40,-8.977
25.03.25 13-52-41,-9.229
25.03.25 13-52-41,-9.115
25.03.25 13-52-42,-8.752
25.03.25 13-52-42,-8.944
25.03.25 13-52-43,-9.218
25.03.25 13-52-43,-8.956
25.03.25 13-52-44,-9.178
25.03.25 13-52-44,-8.940
25.03.25 13-52-45,-8.830
25.03.25 13-52-45,-9.329
25.03.25 13-52-46,-8.937
25.03.25 13-52-46,-9.068
25.03.25 13-52-47,-8.832
25.03.25 13-52-47,-8.943
25.03.25 13-52-48,-8.819
25.03.25 13-52-48,-9.020
25.03.25 13-52-49,-8.972
25.03.25 13-52-49,-9.049
25.03.25 13-52-50,-8.961
25.03.25 13-52-50,-8.902
25.03.25 13-52-51,-9.022
25.03.25 13-52-51,-8.964
25.03.25 13-52-52,-8.709
25.03.25 13-52-53,-8.804
25.03.25 13-52-53,-8.859
25.03.25 13-52-54,-8.702
25.03.25 13-52-54,-8.756
25.03.25 13-52-55,-8.878
25.03.25 13-52-55,-8.620
25.03.25 13-52-56,-8.898
25.03.25 13-52-56,-9.019
25.03.25 13-52-57,-8.778
25.03.25 13-52-57,-8.745
25.03.25 13-52-58,-8.840
25.03.25 13-52-58,-8.810
25.03.25 13-52-59,-8.760
25.03.25 13-52-59,-8.889
25.03.25 13-53-00,-8.468
25.03.25 13-53-00,-8.465
25.03.25 13-53-01,-8.723
25.03.25 13-53-01,-8.696
25.03.25 13-53-02,-8.605
25.03.25 13-53-02,-8.697
25.03.25 13-53-03,-8.885
25.03.25 13-53-03,-8.779
25.03.25 13-53-04,-8.611
25.03.25 13-53-04,-8.535
25.03.25 13-53-05,-8.791
25.03.25 13-53-05,-8.206
25.03.25 13-53-06,-8.325
25.03.25 13-53-06,-8.297
25.03.25 13-53-07,-8.492
25.03.25 13-53-07,-8.503
25.03.25 13-53-08,-8.268
25.03.25 13-53-08,-8.435
25.03.25 13-53-09,-8.302
25.03.25 13-53-09,17.265
25.03.25 13-53-10,34.595
25.03.25 13-53-10,35.962
25.03.25 13-53-11,35.858
25.03.25 13-53-11,35.071
25.03.25 13-53-12,31.682
25.03.25 13-53-12,9.004
25.03.25 13-53-13,-7.641
25.03.25 13-53-13,-8.216
25.03.25 13-53-14,-8.563
25.03.25 13-53-14,-8.331
25.03.25 13-53-15,-8.232
25.03.25 13-53-15,-8.456
25.03.25 13-53-16,-8.131
25.03.25 13-53-16,-8.081
25.03.25 13-53-17,-8.444
25.03.25 13-53-17,-8.187
25.03.25 13-53-18,-8.081
25.03.25 13-53-18,-8.193
25.03.25 13-53-19,-8.136
25.03.25 13-53-19,-8.048
25.03.25 13-53-20,-8.111
25.03.25 13-53-20,-7.947
25.03.25 13-53-21,-8.026
25.03.25 13-53-21,-8.018
25.03.25 13-53-22,-7.972
25.03.25 13-53-23,-8.084
25.03.25 13-53-23,-7.986
25.03.25 13-53-24,-7.820
25.03.25 13-53-24,-7.748
25.03.25 13-53-25,-7.897
25.03.25 13-53-25,-8.029
25.03.25 13-53-26,-7.791
25.03.25 13-53-26,-7.969
25.03.25 13-53-27,-7.988
25.03.25 13-53-27,-7.735
25.03.25 13-53-28,-8.015
25.03.25 13-53-28,-7.832
25.03.25 13-53-29,-7.633
25.03.25 13-53-29,-7.687
25.03.25 13-53-30,-7.423
25.03.25 13-53-30,-7.590
25.03.25 13-53-31,-7.478
25.03.25 13-53-31,-7.618
25.03.25 13-53-32,-7.666
25.03.25 13-53-32,-7.398
25.03.25 13-53-33,-7.332
25.03.25 13-53-33,-7.309
25.03.25 13-53-34,-7.405
25.03.25 13-53-34,-7.402
25.03.25 13-53-35,-7.306
25.03.25 13-53-35,-7.219
25.03.25 13-53-36,-6.960
25.03.25 13-53-36,-6.926
25.03.25 13-53-37,-7.067
25.03.25 13-53-37,-6.967
25.03.25 13-53-38,-6.739
25.03.25 13-53-38,-6.607
25.03.25 13-53-39,-6.557
25.03.25 13-53-39,-6.650
25.03.25 13-53-40,-6.660
25.03.25 13-53-40,-6.212
25.03.25 13-53-41,-6.043
25.03.25 13-53-41,-6.036
25.03.25 13-53-42,-6.173
25.03.25 13-53-42,-5.177
25.03.25 13-53-43,-4.982
25.03.25 13-53-43,-4.199
25.03.25 13-53-44,-4.451
25.03.25 13-53-44,-4.549
25.03.25 13-53-45,-4.573
25.03.25 13-53-45,-5.350
25.03.25 13-53-46,-5.849
25.03.25 13-53-46,-6.121
25.03.25 13-53-47,-5.811
25.03.25 13-53-47,-5.902
25.03.25 13-53-48,-5.810
25.03.25 13-53-48,-6.038
25.03.25 13-53-49,-6.204
25.03.25 13-53-49,-6.077
25.03.25 13-53-50,-6.145
25.03.25 13-53-50,-6.355
25.03.25 13-53-51,-6.143
25.03.25 13-53-52,-5.890
25.03.25 13-53-52,-6.004
25.03.25 13-53-53,-6.185
25.03.25 13-53-53,-6.190
25.03.25 13-53-54,-6.138
25.03.25 13-53-54,-5.928
25.03.25 13-53-55,-5.953
25.03.25 13-53-55,-5.691
25.03.25 13-53-56,-6.184
25.03.25 13-53-56,-5.982
25.03.25 13-53-57,-6.144
25.03.25 13-53-57,-6.111
25.03.25 13-53-58,-6.114
25.03.25 13-53-58,-5.948
25.03.25 13-53-59,-6.139
25.03.25 13-54-00,-5.568
25.03.25 13-54-00,-5.948
25.03.25 13-54-01,-5.482
25.03.25 13-54-01,-5.672
25.03.25 13-54-02,-5.770
25.03.25 13-54-02,-5.563
25.03.25 13-54-03,-5.481
25.03.25 13-54-03,-6.042
25.03.25 13-54-04,-5.447
25.03.25 13-54-04,-5.761
25.03.25 13-54-05,-5.474
25.03.25 13-54-05,-5.523
25.03.25 13-54-06,-5.576
25.03.25 13-54-06,-5.449
25.03.25 13-54-07,-5.656
25.03.25 13-54-07,-5.595
25.03.25 13-54-08,-5.434
25.03.25 13-54-08,-5.266
25.03.25 13-54-09,-5.681
25.03.25 13-54-09,-5.398
25.03.25 13-54-10,-5.459
25.03.25 13-54-10,-5.101
25.03.25 13-54-11,-5.309
25.03.25 13-54-11,-5.017
25.03.25 13-54-12,-5.334
25.03.25 13-54-12,-5.427
25.03.25 13-54-13,-4.954
25.03.25 13-54-13,-5.293
25.03.25 13-54-14,-5.024
25.03.25 13-54-14,-5.252
25.03.25 13-54-15,-5.158
25.03.25 13-54-15,-5.116
25.03.25 13-54-16,-4.887
25.03.25 13-54-16,-4.905
25.03.25 13-54-17,-5.107
25.03.25 13-54-17,-4.905
25.03.25 13-54-18,-4.930
25.03.25 13-54-18,-4.891
25.03.25 13-54-19,-4.779
25.03.25 13-54-19,-4.672
25.03.25 13-54-20,-4.896
25.03.25 13-54-20,-4.915
25.03.25 13-54-21,-4.816
25.03.25 13-54-22,-4.676
25.03.25 13-54-22,-4.868
25.03.25 13-54-23,-5.119
25.03.25 13-54-23,-4.550
25.03.25 13-54-24,-4.636
